spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
63311187-8b5a-4750-97fc-7b76986a31f6,68013ce4-c5ba-4f67-b36f-010711863ab2,,,,,,,"{"kind":"flat","type":"Manufacturer No.","unit":null,"value":"RNA-006-A-A-3","category":null}",RNA-006-A-A-3,,,Manufacturer No.
3d5b9b31-37f4-47c9-acc7-4a0e481ab928,68013ce4-c5ba-4f67-b36f-010711863ab2,,,,,,,"{"kind":"flat","type":"Quantity","unit":null,"value":"1","category":"Supply Fan Section"}",1,,Supply Fan Section,Quantity
dc55e9f0-a6e1-4dc8-a1d9-2126b98da4ab,68013ce4-c5ba-4f67-b36f-010711863ab2,,,,,70284fc6-f347-49e1-b657-567b4a3bb6a9,Horsepower,"{"kind":"flat","type":"HP","unit":"HP","value":"1","category":"Supply Fan Section"}",1,HP,Supply Fan Section,HP
b44c08c2-ff91-493c-8a8d-b2c1b4300563,68013ce4-c5ba-4f67-b36f-010711863ab2,,,,,,,"{"kind":"flat","type":"BHP","unit":"BHP","value":"0.35","category":"Supply Fan Section"}",0.35,BHP,Supply Fan Section,BHP
40519e0e-ee56-42f2-94fb-fe2028107ef9,68013ce4-c5ba-4f67-b36f-010711863ab2,,,,,,,"{"kind":"flat","type":"Max. Temp Rise","unit":null,"value":"1","category":"Supply Fan Section"}",1,,Supply Fan Section,Max. Temp Rise
be384b01-69e1-4483-b792-6970b126d50f,68013ce4-c5ba-4f67-b36f-010711863ab2,,,,,,,"{"kind":"flat","type":"Fan Type","unit":null,"value":"N/A","category":"Exhaust Fan Section"}",N/A,,Exhaust Fan Section,Fan Type
f3eb1c3a-fccd-4f8c-9694-9c258926f398,68013ce4-c5ba-4f67-b36f-010711863ab2,,,,,,,"{"kind":"flat","type":"Quantity","unit":null,"value":"N/A","category":"Exhaust Fan Section"}",N/A,,Exhaust Fan Section,Quantity
e0abe9fe-a63b-4d16-87a7-9e98954c3060,68013ce4-c5ba-4f67-b36f-010711863ab2,,,,,,,"{"kind":"flat","type":"Control","unit":null,"value":"N/A","category":"Exhaust Fan Section"}",N/A,,Exhaust Fan Section,Control
bab8f3a4-8f7c-4304-8249-969d1180b1a1,68013ce4-c5ba-4f67-b36f-010711863ab2,,,,,,,"{"kind":"flat","type":"MOCP","unit":null,"value":"N/A","category":"Exhaust Fan Section"}",N/A,,Exhaust Fan Section,MOCP
43d014f7-dd5b-471f-8435-dce1d19f38a8,68013ce4-c5ba-4f67-b36f-010711863ab2,,,,,70284fc6-f347-49e1-b657-567b4a3bb6a9,Horsepower,"{"kind":"flat","type":"HP","unit":"HP","value":"N/A","category":"Exhaust Fan Section"}",N/A,HP,Exhaust Fan Section,HP
